model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
panel_entity_fe_cum_long,0.029631230362066052,8.678545320342398,4.3793871351560654e-07,33.97441048431048,16748,44,True,"{""r2_overall"": 0.029091774626398115, ""r2_between"": -0.0764171978542676, ""CumRet_20_coef"": 1.072226186966114, ""CumRet_20_pval"": 0.026780664356720107, ""CumRet_60_coef"": 0.6344108103287229, ""CumRet_60_pval"": 0.005414948883689652, ""CumRet_120_coef"": 0.15969155507029578, ""CumRet_120_pval"": 0.22865638319021175}",baseline,(none),W,pct_aum,QQQ,0.0
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",baseline,(none),W,pct_aum,QQQ,
panel_gmm_ab,,5.519826998571017,0.061187978780762264,,42,42,False,"{""sargan_stat"": 41.99999999999981, ""sargan_p"": 1.0, ""ar1_stat"": -3.250537757906312, ""ar1_p"": 0.0011518697174997968, ""ar2_stat"": -0.37561964242570256, ""ar2_p"": 0.7071996858362404, ""transformation"": ""d""}",baseline,(none),W,pct_aum,QQQ,
panel_gmm_bb,,9.539143942991817,7.057939918976787e-06,,42,42,True,"{""sargan_stat"": 41.99999999999945, ""sargan_p"": 1.0, ""ar1_stat"": -3.353102597698015, ""ar1_p"": 0.0007991107863000262, ""ar2_stat"": NaN, ""ar2_p"": NaN, ""transformation"": ""ld""}",baseline,(none),W,pct_aum,QQQ,
panel_entity_fe_trend,0.0431466913643479,11.368653533078591,1.4421998838194639e-07,34.92020835640629,9389,42,True,"{""r2_overall"": 0.13561530838468017}",baseline,(none),W,pct_aum,QQQ,0.0
univariate_r2_by_lag,0.00905056627358164,59.87094965734295,0.03206395679651211,,44,44,True,"{""best_lag"": 1, ""best_r2"": 0.00905056627358164}",baseline,(none),W,raw,peer_avg,0.0
multilag_ols,0.07236990540243804,68.64187054230962,0.04350867417737503,0.0169198454276903,18860,44,True,{},baseline,(none),W,raw,peer_avg,0.0
multilag_ols_month_fe,0.10182268262792521,63.547881085390706,0.038593924159051635,0.033317921738900774,18860,44,True,{},baseline,(none),W,raw,peer_avg,0.0
cross_correlation,,0.09505143323791503,0.03206395679651217,,0,44,True,"{""best_lag"": 1, ""best_corr"": 0.09505143323791503}",baseline,(none),W,raw,peer_avg,
panel_pooled,0.01452343533052558,75.66182721411526,0.0607943995625726,23.254341811947597,18860,44,False,"{""r2_overall"": 0.014590156936670429, ""r2_between"": 0.007388249737517283}",baseline,(none),W,raw,peer_avg,0.0
