model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
panel_entity_fe_excess,0.07005507415742451,14.172582069239487,1.5412527738511983e-06,15.130671704443953,5492,42,True,"{""r2_overall"": 0.06604411380629849, ""r2_between"": -0.06478617615995086}",N-AD,A+D,W,pct_aum,QQQ,191.94939060615312
panel_entity_fe_controls,0.01504878958307354,16.209294586839068,4.795972505799995e-06,14.222574534645037,14954,44,True,"{""r2_overall"": 0.017053217296303824, ""r2_between"": 0.025228183678029037}",N-AD,A+D,W,pct_aum,QQQ,14.158115792906045
asymmetry,0.14519154624730257,3.035447080633319,,,14954,44,False,"{""beta_pos_median"": 3.035447080633319, ""beta_neg_median"": 3.829760776253586, ""asymmetry_ratio_median"": 0.7858418482542657, ""wald_p_median"": 0.029955057553307803}",N-AD,A+D,W,pct_aum,QQQ,317.8982741187142
relative_performance,0.24184762697045797,,,,14830,42,False,"{""r2_absolute_median"": 0.07826517913087366, ""r2_excess_median"": 0.13323390374980398, ""r2_combined_median"": 0.24184762697045797}",N-AD,A+D,W,pct_aum,QQQ,575.1055519967585
granger,,,0.1606948991789368,1.9890317569499674,0,42,False,"{""pct_significant_lag1"": 0.35714285714285715}",N-AD,A+D,W,pct_aum,QQQ,
seasonality,,,,,15446,44,False,"{""jan_mean"": NaN, ""best_month"": 1, ""worst_month"": 8}",N-AD,A+D,W,pct_aum,QQQ,
drawdown,0.025595074160245312,0.05192042296799601,0.5036112401697569,,852,44,False,"{""1m"": {""beta_depth"": 0.05192042296799601, ""beta_depth_p"": 0.5036112401697569, ""r2"": 0.025595074160245312}, ""2m"": {""beta_depth"": -0.015348455108117248, ""beta_depth_p"": 0.9188300309381308, ""r2"": 0.026530315961686646}, ""3m"": {""beta_depth"": -0.025518511244230796, ""beta_depth_p"": 0.9087224518192432, ""r2"": 0.020343640161701426}, ""6m"": {""beta_depth"": 0.06648965983635684, ""beta_depth_p"": 0.8585343305404125, ""r2"": 0.0152679950205582}}",N-AD,A+D,W,pct_aum,QQQ,130.8079969986131
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-AD,A+D,W,pct_aum,QQQ,
panel_entity_fe_cum_long,0.05425531663887717,8.711197851115807,3.358230407091156e-07,40.75984052579966,12851,44,True,"{""r2_overall"": 0.054855536670205485, ""r2_between"": 0.0007094151487148093, ""CumRet_20_coef"": 1.3979616944880242, ""CumRet_20_pval"": 0.002587044237543523, ""CumRet_60_coef"": 0.8339264183351017, ""CumRet_60_pval"": 0.003128716195696546, ""CumRet_120_coef"": 0.06286138253048254, ""CumRet_120_pval"": 0.7263689465674195}",N-AD,A+D,W,pct_aum,QQQ,246.24086276811119
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-AD,A+D,W,pct_aum,QQQ,
panel_gmm_ab,,7.512994901155512,0.07072963568387507,,42,42,False,"{""sargan_stat"": 42.00000000000096, ""sargan_p"": 1.0, ""ar1_stat"": -3.198872855982909, ""ar1_p"": 0.001379660000254445, ""ar2_stat"": -0.8644578560242384, ""ar2_p"": 0.38733642208607905, ""transformation"": ""d""}",N-AD,A+D,W,pct_aum,QQQ,
panel_gmm_bb,,11.632931638495098,0.00012988532090577813,,42,42,True,"{""sargan_stat"": 41.999999999999446, ""sargan_p"": 1.0, ""ar1_stat"": -4.3085469868728845, ""ar1_p"": 1.6433056811521687e-05, ""ar2_stat"": NaN, ""ar2_p"": NaN, ""transformation"": ""ld""}",N-AD,A+D,W,pct_aum,QQQ,
panel_entity_fe_trend,0.051297593487684146,15.537341294548895,9.126903773542581e-07,19.44044270574534,5492,42,True,"{""r2_overall"": 0.18784412609735235}",N-AD,A+D,W,pct_aum,QQQ,81.50902123336246
univariate_r2_by_lag,0.026895555254677628,70.59561263512092,0.07224908334624826,,44,44,False,"{""best_lag"": 1, ""best_r2"": 0.026895555254677628}",N-AD,A+D,W,raw,peer_avg,178.4498898109599
multilag_ols,0.09762905999701044,70.94119560849327,0.0701865825889004,0.027498730033129665,14963,44,False,{},N-AD,A+D,W,raw,peer_avg,252.59154594572396
multilag_ols_month_fe,0.14621667790994525,76.70713334987799,0.06972789521351391,0.016903591428681176,14963,44,False,{},N-AD,A+D,W,raw,peer_avg,443.9399528202004
cross_correlation,,0.08800726300747982,0.06637470606129538,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.08800726300747982}",N-AD,A+D,W,raw,peer_avg,
panel_pooled,0.021498356178387357,126.36321194312048,5.102083152630499e-06,22.05063299261429,14963,44,True,"{""r2_overall"": 0.021649738300950627, ""r2_between"": 0.008227554238585677}",N-AD,A+D,W,raw,peer_avg,69.74920847861776
panel_entity_fe,0.021498536009990632,126.41900379388763,6.119205213872547e-06,21.83026409835271,14963,44,True,"{""r2_overall"": 0.021649559511981775, ""r2_between"": 0.008228823596591828}",N-AD,A+D,W,raw,peer_avg,69.74935319184917
panel_entity_time_fe,0.019016588854370187,153.61908016573457,6.786404967029647e-05,16.55884460565851,14963,44,True,"{""r2_overall"": 0.01918118655467793, ""r2_between"": 0.0068154288223466475}",N-AD,A+D,W,raw,peer_avg,60.64298045827199
panel_entity_fe_excess,0.022964290058483328,101.38310936274618,7.360885613283408e-05,12.963785900828483,14963,44,True,"{""r2_overall"": 0.02309626847835633, ""r2_between"": 0.00412073220099507}",N-AD,A+D,W,raw,peer_avg,72.46284285781223
panel_entity_fe_controls,0.022820421437079075,123.74893178350891,1.1870190626650512e-05,21.752190445443965,14963,44,True,"{""r2_overall"": 0.02308247798304819, ""r2_between"": -0.05392413890014014}",N-AD,A+D,W,raw,peer_avg,72.10792348037009
asymmetry,0.1461497935156853,45.57416630927504,,,14963,44,False,"{""beta_pos_median"": 45.57416630927504, ""beta_neg_median"": 36.022990100049896, ""asymmetry_ratio_median"": 1.226545009254749, ""wald_p_median"": 0.0013797797447636481}",N-AD,A+D,W,raw,peer_avg,370.5896172175527
relative_performance,0.14814993597209752,,,,14963,44,False,"{""r2_absolute_median"": 0.0835406270940009, ""r2_excess_median"": 0.06730537822577431, ""r2_combined_median"": 0.14814993597209752}",N-AD,A+D,W,raw,peer_avg,254.79809848565293
granger,,,0.09129948629257434,2.8743365322453562,0,44,False,"{""pct_significant_lag1"": 0.4090909090909091}",N-AD,A+D,W,raw,peer_avg,
seasonality,,,,,15491,44,False,"{""jan_mean"": 10.933463582089553, ""best_month"": 2, ""worst_month"": 5}",N-AD,A+D,W,raw,peer_avg,
