lag,correlation,p_value,ETF
17.0,-0.2474103029421336,0.19567714676139122,ARKK
18.0,-0.1562843494480109,0.42709450149400163,ARKK
19.0,-0.20921538236766674,0.2949516280718821,ARKK
20.0,-0.26717237278465245,0.18701758877503372,ARKK
-4.0,-0.3084051300732039,0.385951962814771,ARKQ
-3.0,-0.38789148163247206,0.2384912655303124,ARKQ
-2.0,0.03484526900125179,0.9143866451915585,ARKQ
-1.0,-0.17197155632241728,0.5742599067489736,ARKQ
0.0,0.2598190471160715,0.36968500908367374,ARKQ
1.0,0.5808584731890324,0.03737029645448601,ARKQ
2.0,0.23472541382902035,0.4627404193422736,ARKQ
3.0,0.2508200440576835,0.4569216143619096,ARKQ
4.0,0.03872982413000478,0.9154054775567458,ARKQ
-4.0,-0.3431290162361953,0.331710542921534,ARKW
-3.0,-0.15059915279709657,0.6584947079489115,ARKW
-2.0,0.1616633326034443,0.6156981210277132,ARKW
-1.0,-0.2867264858958868,0.3422178240554836,ARKW
0.0,0.26104123898632625,0.36735626131009785,ARKW
1.0,0.32258215987916977,0.2823897677091768,ARKW
2.0,-0.2739733088358084,0.3888491499976553,ARKW
3.0,-0.09748447107604705,0.7755342322817435,ARKW
4.0,0.14668336263164694,0.6859453136535195,ARKW
-11.0,0.019905328943512504,0.9564743414978844,ARKX
-10.0,-0.39372014988223397,0.230893799837848,ARKX
-9.0,-0.04066351765694082,0.9001499211598747,ARKX
-8.0,0.11841026393145349,0.7000327740005109,ARKX
-7.0,-0.14800863491870364,0.6135860251349864,ARKX
-6.0,-0.34744722215691715,0.20447610191312185,ARKX
-5.0,-0.5799023560894745,0.018539226023554973,ARKX
-4.0,-0.24118390484611868,0.35105176256082216,ARKX
-3.0,-0.14850848615903983,0.556457463698045,ARKX
-2.0,-0.1683182006206497,0.4909410967025673,ARKX
-1.0,-0.031570707802223145,0.8948816753121889,ARKX
0.0,-0.0022956763535081828,0.992120307561538,ARKX
1.0,0.19775736129645333,0.40329416676656793,ARKX
2.0,0.4071885311183968,0.08357656361066113,ARKX
3.0,0.5352914699716,0.022065294378036567,ARKX
4.0,0.13946809003640565,0.5934370048751779,ARKX
5.0,0.4213764462968212,0.10405041182291433,ARKX
6.0,0.27121099590666464,0.32819251837104446,ARKX
7.0,0.3209124241592547,0.2632633457616276,ARKX
8.0,0.19239194838097337,0.528884036221951,ARKX
9.0,0.4472984157150769,0.14484212284274778,ARKX
10.0,0.0723509147074151,0.8325766140371181,ARKX
11.0,0.5232195998480992,0.12067445907284877,ARKX
-20.0,0.20837843106262383,0.5157463978050547,ARTY
-19.0,-0.3811840492577832,0.1987620471753879,ARTY
-18.0,-0.08826142977154258,0.7641468072154282,ARTY
-17.0,0.2813640214058328,0.309679036064122,ARTY
-16.0,0.1022362456347502,0.7063505179613643,ARTY
-15.0,0.09839091738260228,0.7071477004998589,ARTY
-14.0,-0.32428953242612485,0.1892198132689245,ARTY
-13.0,-0.5417369896196234,0.01658492597303205,ARTY
-12.0,-0.15730165648457933,0.5077656998263946,ARTY
-11.0,-0.09850542096475454,0.6709801802323814,ARTY
-10.0,-0.22144179957413473,0.321981994672118,ARTY
-9.0,-0.06947360307408906,0.7527738121890996,ARTY
-8.0,0.011899051959275708,0.9559926360810029,ARTY
-7.0,-0.055350433445298414,0.7927165047289982,ARTY
-6.0,0.1641374745151175,0.422995789061102,ARTY
-5.0,-0.16246029994128575,0.41815673438620476,ARTY
-4.0,-0.11357051951928245,0.5650027559497337,ARTY
-3.0,0.01435807586506023,0.9410715637925449,ARTY
-2.0,0.14833089496884413,0.4340606751578018,ARTY
-1.0,0.4334738459701176,0.01484765125907633,ARTY
0.0,0.11797047007442846,0.5201965590311415,ARTY
1.0,0.2711065498550671,0.14015429564827794,ARTY
2.0,0.07603014099048445,0.6896587975883887,ARTY
3.0,-0.06512613919896192,0.7371388900838495,ARTY
4.0,-0.07922158151180972,0.6886264760453553,ARTY
5.0,-0.26169694338265737,0.18730592326988318,ARTY
6.0,-0.3891756430372132,0.049405402271925976,ARTY
