lag,correlation,p_value,ETF
-10,0.02326818760080332,0.8137385980582319,BOTZ
-9,-0.16883809990952436,0.08360748426352593,BOTZ
-8,-0.06541607984753285,0.5032155269276453,BOTZ
-7,-0.03916377994694541,0.6873746248768707,BOTZ
-6,0.004952276812331888,0.9592398468733422,BOTZ
-5,0.003951701989677134,0.9673178193167477,BOTZ
-4,-0.09981568930456006,0.29726111352740825,BOTZ
-3,-0.08002698716434681,0.40159770016046803,BOTZ
-2,0.023100723369395663,0.808109110926001,BOTZ
-1,-0.07240497948381111,0.44393848128588365,BOTZ
0,0.30766234169418266,0.0008234710418466915,BOTZ
1,0.14368700469453619,0.12721523094841888,BOTZ
2,0.037615835114195625,0.6924326513725799,BOTZ
3,0.1363248180274938,0.15178882608403013,BOTZ
4,0.10654312497189555,0.2657230364746508,BOTZ
5,0.05800901381530013,0.5472002269056844,BOTZ
6,0.09105442456530838,0.3463799162487492,BOTZ
7,-0.012429747131132672,0.8984057368854463,BOTZ
8,0.01375012566350119,0.888210877171101,BOTZ
9,-0.12553507874015976,0.1997665073391687,BOTZ
10,0.035317303957944024,0.7205871117584508,BOTZ
11,-0.04547702887195444,0.6466589837307612,BOTZ
12,0.051797131309848796,0.6033305973550831,BOTZ
13,-0.04233314437852179,0.672686382288676,BOTZ
14,-0.0385741236101181,0.7017328433976995,BOTZ
15,-0.1210317206576879,0.23032742267805206,BOTZ
16,-0.009438901768527602,0.9261218865983432,BOTZ
17,-0.17524519218767504,0.08435399114865846,BOTZ
18,-0.23678976890245385,0.019533486822156085,BOTZ
19,0.034119055232897794,0.7413893213890773,BOTZ
20,-0.0691675765876944,0.5053882523632532,BOTZ
-20,0.2896733274546501,0.027412949013084595,BUG
-19,-0.013640686739313158,0.9183288366552169,BUG
-18,0.09972127408622666,0.4484023864872472,BUG
-17,0.09055217305864902,0.4876622960398917,BUG
-16,0.1429894764687965,0.267561428571153,BUG
-15,-0.09507342328708561,0.458577057608977,BUG
-14,-0.05454228191002647,0.6686094323471634,BUG
-13,0.09838347571540247,0.43556941107361097,BUG
-12,0.08718327078085056,0.4863821756075849,BUG
-11,-0.164326967979302,0.1839090886717421,BUG
-10,-0.16887707006634806,0.1686087007713956,BUG
-9,-0.09341158959501138,0.4452064298039556,BUG
-8,0.04220830000936973,0.7286393115964858,BUG
-7,-0.13250652544168828,0.2706497556238815,BUG
-6,-0.09567773889745872,0.4240118856689197,BUG
-5,-0.07293790181056026,0.5397154344716548,BUG
-4,-0.015139337896280608,0.8981302749300941,BUG
-3,-0.07848186081967373,0.5033101463227657,BUG
-2,-0.024669578016038682,0.8324719720789308,BUG
-1,-0.0648958947747851,0.5749771836900467,BUG
0,-0.1133618200457108,0.3230496437842316,BUG
1,-0.020272317932608495,0.8610818296667068,BUG
2,0.31036096481595954,0.006361304603737532,BUG
3,0.11805788985470217,0.31308394739336504,BUG
